VX,VY, tiempo
2.647240000000000149e-01,-3.779750000000000054e-01,9.840979999999999563e+02
2.647240000000000149e-01,-3.779750000000000054e-01,9.841979999999999791e+02
2.647240000000000149e-01,-3.779750000000000054e-01,9.842980000000000018e+02
2.647240000000000149e-01,-3.779750000000000054e-01,9.843980000000000246e+02
2.647240000000000149e-01,-3.779750000000000054e-01,9.844980000000000473e+02
2.647240000000000149e-01,-3.779750000000000054e-01,9.845979999999999563e+02
2.647240000000000149e-01,-3.779750000000000054e-01,9.846989999999999554e+02
2.647240000000000149e-01,-3.779750000000000054e-01,9.847989999999999782e+02
2.647240000000000149e-01,-3.779750000000000054e-01,9.848990000000000009e+02
2.647240000000000149e-01,-3.779750000000000054e-01,9.849990000000000236e+02
2.647240000000000149e-01,-3.779750000000000054e-01,9.850990000000000464e+02
2.647240000000000149e-01,-3.779750000000000054e-01,9.851989999999999554e+02
2.647240000000000149e-01,-3.779750000000000054e-01,9.852989999999999782e+02
2.647240000000000149e-01,-3.779750000000000054e-01,9.853999999999999773e+02
2.647240000000000149e-01,-3.779750000000000054e-01,9.855000000000000000e+02
2.647240000000000149e-01,-3.779750000000000054e-01,9.856000000000000227e+02
2.647240000000000149e-01,-3.779750000000000054e-01,9.857000000000000455e+02
2.647240000000000149e-01,-3.779750000000000054e-01,9.857999999999999545e+02
2.647240000000000149e-01,-3.779750000000000054e-01,9.859009999999999536e+02
2.647240000000000149e-01,-3.779750000000000054e-01,9.860009999999999764e+02
2.647240000000000149e-01,-3.779750000000000054e-01,9.861009999999999991e+02
2.647240000000000149e-01,-3.779750000000000054e-01,9.862010000000000218e+02
2.647240000000000149e-01,-3.779750000000000054e-01,9.863010000000000446e+02
2.647240000000000149e-01,-3.779750000000000054e-01,9.864009999999999536e+02
2.647240000000000149e-01,-3.779750000000000054e-01,9.865009999999999764e+02
2.647240000000000149e-01,-3.779750000000000054e-01,9.866019999999999754e+02
2.647240000000000149e-01,-3.779750000000000054e-01,9.867019999999999982e+02
2.647240000000000149e-01,-3.779750000000000054e-01,9.868020000000000209e+02
2.647240000000000149e-01,-3.779750000000000054e-01,9.869020000000000437e+02
2.647240000000000149e-01,-3.779750000000000054e-01,9.870019999999999527e+02
2.647240000000000149e-01,-3.779750000000000054e-01,9.871019999999999754e+02
2.647240000000000149e-01,-3.779750000000000054e-01,9.872019999999999982e+02
2.647220000000000129e-01,-3.779730000000000034e-01,9.873020000000000209e+02
2.647220000000000129e-01,-3.779730000000000034e-01,9.874030000000000200e+02
2.647229999999999861e-01,-3.779730000000000034e-01,9.875030000000000427e+02
2.647229999999999861e-01,-3.779739999999999767e-01,9.876029999999999518e+02
2.647229999999999861e-01,-3.779739999999999767e-01,9.877029999999999745e+02
2.647229999999999861e-01,-3.779739999999999767e-01,9.878029999999999973e+02
2.647229999999999861e-01,-3.779739999999999767e-01,9.879030000000000200e+02
2.647229999999999861e-01,-3.779739999999999767e-01,9.880030000000000427e+02
2.647229999999999861e-01,-3.779739999999999767e-01,9.881029999999999518e+02
2.647229999999999861e-01,-3.779739999999999767e-01,9.882029999999999745e+02
2.647229999999999861e-01,-3.779739999999999767e-01,9.883039999999999736e+02
2.647240000000000149e-01,-3.779739999999999767e-01,9.884039999999999964e+02
2.647240000000000149e-01,-3.779739999999999767e-01,9.885040000000000191e+02
2.647240000000000149e-01,-3.779739999999999767e-01,9.886040000000000418e+02
2.647240000000000149e-01,-3.779739999999999767e-01,9.887039999999999509e+02
2.647240000000000149e-01,-3.779739999999999767e-01,9.888039999999999736e+02
2.647240000000000149e-01,-3.779739999999999767e-01,9.889039999999999964e+02
2.647240000000000149e-01,-3.779739999999999767e-01,9.890049999999999955e+02
2.647240000000000149e-01,-3.779739999999999767e-01,9.891050000000000182e+02
2.647240000000000149e-01,-3.779739999999999767e-01,9.892050000000000409e+02
2.647229999999999861e-01,-3.779730000000000034e-01,9.893049999999999500e+02
2.647229999999999861e-01,-3.779730000000000034e-01,9.894049999999999727e+02
2.647220000000000129e-01,-3.779710000000000014e-01,9.895049999999999955e+02
2.647220000000000129e-01,-3.779710000000000014e-01,9.896059999999999945e+02
2.647220000000000129e-01,-3.779710000000000014e-01,9.897060000000000173e+02
2.647220000000000129e-01,-3.779719999999999747e-01,9.898060000000000400e+02
2.647229999999999861e-01,-3.779719999999999747e-01,9.899059999999999491e+02
2.647229999999999861e-01,-3.779719999999999747e-01,9.900059999999999718e+02
2.647229999999999861e-01,-3.779719999999999747e-01,9.901069999999999709e+02
2.647220000000000129e-01,-3.779699999999999727e-01,9.902069999999999936e+02
2.647220000000000129e-01,-3.779699999999999727e-01,9.903070000000000164e+02
2.647229999999999861e-01,-3.779710000000000014e-01,9.904070000000000391e+02
2.647229999999999861e-01,-3.779710000000000014e-01,9.905069999999999482e+02
2.647229999999999861e-01,-3.779710000000000014e-01,9.906079999999999472e+02
2.647240000000000149e-01,-3.779710000000000014e-01,9.907079999999999700e+02
2.647240000000000149e-01,-3.779719999999999747e-01,9.908079999999999927e+02
2.647240000000000149e-01,-3.779719999999999747e-01,9.909080000000000155e+02
2.647229999999999861e-01,-3.779699999999999727e-01,9.910080000000000382e+02
2.647229999999999861e-01,-3.779699999999999727e-01,9.911079999999999472e+02
2.647240000000000149e-01,-3.779699999999999727e-01,9.912079999999999700e+02
2.647240000000000149e-01,-3.779710000000000014e-01,9.913089999999999691e+02
2.647240000000000149e-01,-3.779710000000000014e-01,9.914089999999999918e+02
2.647249999999999881e-01,-3.779710000000000014e-01,9.915090000000000146e+02
2.647249999999999881e-01,-3.779710000000000014e-01,9.916090000000000373e+02
2.647249999999999881e-01,-3.779710000000000014e-01,9.917100000000000364e+02
2.647249999999999881e-01,-3.779710000000000014e-01,9.918099999999999454e+02
2.647260000000000169e-01,-3.779710000000000014e-01,9.919099999999999682e+02
2.647260000000000169e-01,-3.779710000000000014e-01,9.920099999999999909e+02
2.647260000000000169e-01,-3.779710000000000014e-01,9.921100000000000136e+02
2.647260000000000169e-01,-3.779719999999999747e-01,9.922100000000000364e+02
2.647260000000000169e-01,-3.779719999999999747e-01,9.923099999999999454e+02
2.647269999999999901e-01,-3.779719999999999747e-01,9.924109999999999445e+02
2.647269999999999901e-01,-3.779719999999999747e-01,9.925109999999999673e+02
2.647269999999999901e-01,-3.779719999999999747e-01,9.926109999999999900e+02
2.647269999999999901e-01,-3.779719999999999747e-01,9.927110000000000127e+02
2.647269999999999901e-01,-3.779719999999999747e-01,9.928110000000000355e+02
2.647269999999999901e-01,-3.779719999999999747e-01,9.929109999999999445e+02
2.647269999999999901e-01,-3.779719999999999747e-01,9.930119999999999436e+02
2.647269999999999901e-01,-3.779719999999999747e-01,9.931119999999999663e+02
2.647280000000000189e-01,-3.779719999999999747e-01,9.932119999999999891e+02
2.647280000000000189e-01,-3.779719999999999747e-01,9.933120000000000118e+02
2.647280000000000189e-01,-3.779719999999999747e-01,9.934120000000000346e+02
2.647280000000000189e-01,-3.779719999999999747e-01,9.935119999999999436e+02
2.647280000000000189e-01,-3.779719999999999747e-01,9.936119999999999663e+02
2.647280000000000189e-01,-3.779719999999999747e-01,9.937129999999999654e+02
2.647280000000000189e-01,-3.779719999999999747e-01,9.938129999999999882e+02
2.647280000000000189e-01,-3.779719999999999747e-01,9.939130000000000109e+02
2.647280000000000189e-01,-3.779719999999999747e-01,9.940130000000000337e+02
2.647280000000000189e-01,-3.779719999999999747e-01,9.941130000000000564e+02
2.647280000000000189e-01,-3.779719999999999747e-01,9.942129999999999654e+02
2.647280000000000189e-01,-3.779719999999999747e-01,9.943139999999999645e+02
2.647280000000000189e-01,-3.779719999999999747e-01,9.944139999999999873e+02
2.647280000000000189e-01,-3.779719999999999747e-01,9.945140000000000100e+02
2.647280000000000189e-01,-3.779719999999999747e-01,9.946140000000000327e+02
2.647280000000000189e-01,-3.779719999999999747e-01,9.947140000000000555e+02
2.647280000000000189e-01,-3.779719999999999747e-01,9.948139999999999645e+02
2.647280000000000189e-01,-3.779719999999999747e-01,9.949149999999999636e+02
2.647280000000000189e-01,-3.779719999999999747e-01,9.950140000000000100e+02
2.647280000000000189e-01,-3.779719999999999747e-01,9.951150000000000091e+02
2.647280000000000189e-01,-3.779719999999999747e-01,9.952150000000000318e+02
2.647280000000000189e-01,-3.779719999999999747e-01,9.953150000000000546e+02
2.647280000000000189e-01,-3.779719999999999747e-01,9.954149999999999636e+02
2.647280000000000189e-01,-3.779719999999999747e-01,9.955149999999999864e+02
2.647280000000000189e-01,-3.779719999999999747e-01,9.956159999999999854e+02
2.647280000000000189e-01,-3.779719999999999747e-01,9.957160000000000082e+02
2.647280000000000189e-01,-3.779719999999999747e-01,9.958160000000000309e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.959160000000000537e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.960159999999999627e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.961159999999999854e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.962169999999999845e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.963170000000000073e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.964170000000000300e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.965170000000000528e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.966169999999999618e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.967179999999999609e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.968179999999999836e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.969180000000000064e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.970180000000000291e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.971180000000000518e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.972179999999999609e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.973179999999999836e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.974189999999999827e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.975190000000000055e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.976190000000000282e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.977190000000000509e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.978189999999999600e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.979199999999999591e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.980199999999999818e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.981200000000000045e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.982200000000000273e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.983200000000000500e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.984210000000000491e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.985209999999999582e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.986209999999999809e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.987210000000000036e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.988210000000000264e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.989210000000000491e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.990220000000000482e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.991219999999999573e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.992219999999999800e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.993220000000000027e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.994220000000000255e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.995220000000000482e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.996230000000000473e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.997229999999999563e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.998229999999999791e+02
2.647289999999999921e-01,-3.779719999999999747e-01,9.999230000000000018e+02
2.647289999999999921e-01,-3.779719999999999747e-01,1.000023000000000025e+03
2.647289999999999921e-01,-3.779719999999999747e-01,1.000123000000000047e+03
2.647289999999999921e-01,-3.779719999999999747e-01,1.000222999999999956e+03
2.647289999999999921e-01,-3.779719999999999747e-01,1.000322999999999979e+03
2.647289999999999921e-01,-3.779719999999999747e-01,1.000423999999999978e+03
2.647289999999999921e-01,-3.779719999999999747e-01,1.000524000000000001e+03
2.647289999999999921e-01,-3.779719999999999747e-01,1.000624000000000024e+03
2.647289999999999921e-01,-3.779719999999999747e-01,1.000724000000000046e+03
2.647289999999999921e-01,-3.779719999999999747e-01,1.000823999999999955e+03
2.647289999999999921e-01,-3.779719999999999747e-01,1.000923999999999978e+03
2.647289999999999921e-01,-3.779719999999999747e-01,1.001024999999999977e+03
2.647280000000000189e-01,-3.779710000000000014e-01,1.001124000000000024e+03
2.647269999999999901e-01,-3.779699999999999727e-01,1.001225000000000023e+03
2.647260000000000169e-01,-3.779689999999999994e-01,1.001325000000000045e+03
2.647260000000000169e-01,-3.779680000000000262e-01,1.001424999999999955e+03
2.647260000000000169e-01,-3.779680000000000262e-01,1.001524999999999977e+03
2.647249999999999881e-01,-3.779669999999999974e-01,1.001625000000000000e+03
2.647249999999999881e-01,-3.779669999999999974e-01,1.001725999999999999e+03
2.647260000000000169e-01,-3.779680000000000262e-01,1.001826000000000022e+03
2.647260000000000169e-01,-3.779680000000000262e-01,1.001926000000000045e+03
2.647260000000000169e-01,-3.779689999999999994e-01,1.002025999999999954e+03
2.647249999999999881e-01,-3.779669999999999974e-01,1.002125999999999976e+03
2.647249999999999881e-01,-3.779680000000000262e-01,1.002226999999999975e+03
2.647249999999999881e-01,-3.779680000000000262e-01,1.002326999999999998e+03
2.647249999999999881e-01,-3.779689999999999994e-01,1.002427000000000021e+03
2.647249999999999881e-01,-3.779689999999999994e-01,1.002527000000000044e+03
2.647249999999999881e-01,-3.779689999999999994e-01,1.002626999999999953e+03
2.647249999999999881e-01,-3.779699999999999727e-01,1.002726999999999975e+03
2.647249999999999881e-01,-3.779699999999999727e-01,1.002826999999999998e+03
2.647249999999999881e-01,-3.779699999999999727e-01,1.002927000000000021e+03
2.647249999999999881e-01,-3.779710000000000014e-01,1.003028000000000020e+03
2.647249999999999881e-01,-3.779710000000000014e-01,1.003128000000000043e+03
2.647249999999999881e-01,-3.779710000000000014e-01,1.003227999999999952e+03
2.647249999999999881e-01,-3.779719999999999747e-01,1.003327999999999975e+03
2.647249999999999881e-01,-3.779719999999999747e-01,1.003427999999999997e+03
2.647249999999999881e-01,-3.779719999999999747e-01,1.003528000000000020e+03
2.647249999999999881e-01,-3.779719999999999747e-01,1.003628000000000043e+03
2.647249999999999881e-01,-3.779719999999999747e-01,1.003727999999999952e+03
2.647249999999999881e-01,-3.779730000000000034e-01,1.003828999999999951e+03
2.647249999999999881e-01,-3.779730000000000034e-01,1.003928999999999974e+03
2.647249999999999881e-01,-3.779730000000000034e-01,1.004028999999999996e+03
2.647249999999999881e-01,-3.779730000000000034e-01,1.004129000000000019e+03
2.647249999999999881e-01,-3.779730000000000034e-01,1.004229000000000042e+03
2.647249999999999881e-01,-3.779730000000000034e-01,1.004330000000000041e+03
2.647249999999999881e-01,-3.779730000000000034e-01,1.004429999999999950e+03
2.647249999999999881e-01,-3.779730000000000034e-01,1.004529999999999973e+03
2.647249999999999881e-01,-3.779730000000000034e-01,1.004629999999999995e+03
2.647249999999999881e-01,-3.779739999999999767e-01,1.004730000000000018e+03
2.647249999999999881e-01,-3.779739999999999767e-01,1.004831000000000017e+03
2.647249999999999881e-01,-3.779739999999999767e-01,1.004931000000000040e+03
2.647249999999999881e-01,-3.779739999999999767e-01,1.005030999999999949e+03
2.647249999999999881e-01,-3.779739999999999767e-01,1.005131999999999948e+03
2.647249999999999881e-01,-3.779739999999999767e-01,1.005230999999999995e+03
2.647249999999999881e-01,-3.779739999999999767e-01,1.005331000000000017e+03
2.647249999999999881e-01,-3.779739999999999767e-01,1.005431000000000040e+03
2.647249999999999881e-01,-3.779739999999999767e-01,1.005532000000000039e+03
